Date time,Minimum Temperature,Maximum Temperature,Temperature,Wind Gust,Precipitation
4/1/1969,33.5,43.4,38.5,,0
4/2/1969,32.3,43.4,37.3,,0
4/3/1969,28.5,49.4,38.4,,0
4/4/1969,30.5,52.4,40.4,,0
4/5/1969,33.5,54.2,42.9,,0
4/6/1969,35.3,58.4,44.8,,0
4/7/1969,35.3,67.4,50.2,,0
4/8/1969,36.2,68.3,52.5,,0
4/9/1969,44.3,69.2,57.4,,0
4/10/1969,51.2,61.4,55.6,,0
4/11/1969,49.4,58.4,52.8,,0
4/12/1969,40.4,51.2,46.5,,0
4/13/1969,35.3,50.3,41.2,,0
4/14/1969,32.3,52.4,42.8,,0
4/15/1969,43.4,58.4,51,,0
4/16/1969,39.5,52.4,45.8,,0
4/17/1969,35.3,49.4,42.3,,0
4/18/1969,30.5,43.4,37.8,,0
4/19/1969,30.5,47.4,38.4,,0
4/20/1969,32.3,49.4,40.4,,0
4/21/1969,41.3,52.4,45.8,,0
4/22/1969,40.4,52.4,46.5,,0
4/23/1969,41.3,52.4,46.1,,0
4/24/1969,42.5,59.3,50.6,,0
4/25/1969,46.5,59.3,52.6,,0
4/26/1969,46.5,60.2,51.8,,0
4/27/1969,41.3,54.2,47.9,,0
4/28/1969,40.4,50.3,44.6,,0
4/29/1969,35.3,53.3,45,,0
4/30/1969,39.5,56.4,47.8,,0
5/1/1969,33.5,56.4,46.3,,0
5/2/1969,42.5,56.4,48.2,,0
5/3/1969,48.5,66.5,56.3,,0
5/4/1969,48.5,63.2,56.4,,0
5/5/1969,42.5,63.2,52.4,,0
5/6/1969,46.5,54.2,50.2,,0
5/7/1969,42.5,61.4,51.4,,0
5/8/1969,47.4,59.3,52.6,,0
5/9/1969,46.5,58.4,51.2,,0
5/10/1969,46.5,58.4,52.6,,0
5/11/1969,53.3,63.2,57.9,,0
5/12/1969,50.3,68.3,59,,0
5/13/1969,55.5,77.3,65.3,,0
5/14/1969,54.2,66.5,58.3,,0
5/15/1969,51.2,59.3,54.7,,0
5/16/1969,46.5,58.4,51.6,,0
5/17/1969,45.2,56.4,50.8,,0
5/18/1969,41.3,50.3,44,,0
5/19/1969,39.5,51.2,45.3,,0
5/20/1969,37.5,52.4,46,,0
5/21/1969,44.3,61.4,52.6,,0
5/22/1969,47.4,63.2,54.2,,0
5/23/1969,46.5,56.4,51.6,,0
5/24/1969,46.5,70.4,57.4,,0
5/25/1969,51.2,63.2,58,,0
5/26/1969,47.4,59.3,54.2,,0
5/27/1969,46.5,57.5,50.7,,0
5/28/1969,48.5,63.2,54.6,,0
5/29/1969,44.3,65.4,56,,0
5/30/1969,50.3,63.2,56.5,,0
5/31/1969,48.5,58.4,53.2,,0
6/1/1969,48.5,59.3,53.9,,0
6/2/1969,42.5,63.2,53.6,,0
6/3/1969,43.4,59.3,53,,0
6/4/1969,41.3,52.4,46.8,,0
6/5/1969,42.5,54.2,48.4,,0
6/6/1969,40.4,59.3,50,,0
6/7/1969,40.4,62.3,52,,0
6/8/1969,42.5,68.3,56.3,,0
6/9/1969,46.5,67.4,57.5,,0
6/10/1969,44.3,70.4,58.1,,0
6/11/1969,50.3,72.2,61.3,,0
6/12/1969,48.5,72.2,60.2,,0
6/13/1969,47.4,74.4,61.3,,0
6/14/1969,50.3,74.4,62.3,,0
6/15/1969,50.3,74.4,62.5,,0
6/16/1969,52.4,64.5,59,,0
6/17/1969,48.5,64.5,55.8,,0
6/18/1969,53.3,63.2,58.6,,0
6/19/1969,48.5,64.5,56.1,,0
6/20/1969,50.3,61.4,55.6,,0
6/21/1969,44.3,60.2,53.5,,0
6/22/1969,45.2,66.5,55.9,,0
6/23/1969,49.4,59.3,55.7,,0
6/24/1969,55.5,65.4,58.5,,0
6/25/1969,53.3,67.4,60,,0
6/26/1969,47.4,70.4,59.9,,0
6/27/1969,54.2,67.4,61.1,,0
6/28/1969,48.5,65.4,57.2,,0
6/29/1969,53.3,72.2,63.6,,0
6/30/1969,53.3,74.4,64.3,,0
7/1/1969,56.4,74.4,66.7,,0
7/2/1969,59.3,72.2,66.1,,0
7/3/1969,56.4,68.3,62.1,,0
7/4/1969,53.3,76.4,64.9,,0
7/5/1969,53.3,68.3,61.6,,0
7/6/1969,50.3,58.4,54.2,,0
7/7/1969,48.5,60.2,53.5,,0
7/8/1969,49.4,61.4,52.7,,0
7/9/1969,46.5,59.3,52.8,,0
7/10/1969,48.5,60.2,55.3,,0
7/11/1969,59.3,71.3,64.9,,0
7/12/1969,61.4,73.5,66.2,,0
7/13/1969,53.3,74.4,65.7,,0
7/14/1969,54.2,77.3,66.4,,0
7/15/1969,57.5,77.3,66.3,,0
7/16/1969,59.3,87.2,73.1,,0
7/17/1969,59.3,74.4,66.7,,0
7/18/1969,50.3,70.4,61.3,,0
7/19/1969,55.5,72.2,64.9,,0
7/20/1969,59.3,72.2,66.2,,0
7/21/1969,59.3,79.4,69.4,,0
7/22/1969,59.3,81.2,69,,0
7/23/1969,59.3,79.4,69.1,,0
7/24/1969,57.5,68.3,63.3,,0
7/25/1969,57.5,74.4,64.3,,0
7/26/1969,50.3,77.3,64.5,,0
7/27/1969,53.3,77.3,66.1,,0
7/28/1969,59.3,77.3,67.7,,0
7/29/1969,57.5,65.4,61.1,,0
7/30/1969,51.2,70.4,61.4,,0
7/31/1969,50.3,66.5,59.1,,0
8/1/1969,57.5,74.4,64.4,,0
8/2/1969,60.2,74.4,66.6,,0
8/3/1969,56.4,66.5,62.2,,0
8/4/1969,51.2,78.2,65.1,,0
8/5/1969,57.5,71.3,64.5,,0
8/6/1969,51.2,72.2,62.6,,0
8/7/1969,51.2,72.2,62.5,,0
8/8/1969,51.2,77.3,65.3,,0
8/9/1969,57.5,81.2,69,,0
8/10/1969,62.3,83.4,72.2,,0
8/11/1969,58.4,83.4,70.1,,0
8/12/1969,57.5,70.4,63.6,,0
8/13/1969,57.5,68.3,61.7,,0
8/14/1969,57.5,72.2,64,,0
8/15/1969,57.5,63.2,60.7,,0
8/16/1969,59.3,70.4,62.8,,0
8/17/1969,55.5,69.2,62.6,,0
8/18/1969,55.5,74.4,64.6,,0
8/19/1969,60.2,74.4,65.1,,0
8/20/1969,53.3,66.5,59.4,,0
8/21/1969,51.2,61.4,55.7,,0
8/22/1969,50.3,61.4,55.1,,0
8/23/1969,49.4,59.3,54.2,,0
8/24/1969,46.5,65.4,55.2,,0
8/25/1969,52.4,65.4,58,,0
8/26/1969,50.3,59.3,54.6,,0
8/27/1969,46.5,60.2,54.2,,0
8/28/1969,51.2,61.4,56.6,,0
8/29/1969,53.3,58.4,55.9,,0
8/30/1969,51.2,59.3,56,,0
8/31/1969,55.5,65.4,58.7,,0
9/1/1969,53.3,59.3,56.7,,0
9/2/1969,51.2,61.4,56.6,,0
9/3/1969,50.3,70.4,59.1,,0
9/4/1969,53.3,67.4,59.7,,0
9/5/1969,55.5,68.3,61,,0
9/6/1969,50.3,67.4,59.6,,0
9/7/1969,52.4,65.4,58.6,,0
9/8/1969,50.3,65.4,56.7,,0
9/9/1969,46.5,68.3,58.3,,0
9/10/1969,51.2,68.3,60.3,,0
9/11/1969,57.5,72.2,64.3,,0
9/12/1969,57.5,74.4,64.3,,0
9/13/1969,57.5,65.4,60.6,,0
9/14/1969,57.5,64.5,59.9,,0
9/15/1969,59.3,63.2,60,,0
9/16/1969,59.3,63.2,60.4,,0
9/17/1969,56.4,68.3,62.5,,0
9/18/1969,53.3,70.4,60.6,,0
9/19/1969,49.4,63.2,57.7,,0
9/20/1969,44.3,66.5,54.9,,0
9/21/1969,55.5,69.2,61.9,,0
9/22/1969,52.4,64.5,59.1,,0
9/23/1969,45.2,65.4,55.8,,0
9/24/1969,53.3,65.4,58.3,,0
9/25/1969,53.3,68.3,59.9,,0
9/26/1969,48.5,63.2,56.5,,0
9/27/1969,47.4,59.3,55.4,,0
9/28/1969,43.4,63.2,53.8,,0
9/29/1969,42.5,54.2,50.1,,0
9/30/1969,37.5,58.4,48.2,,0
10/1/1969,42.5,54.2,47.7,,0
10/2/1969,42.5,63.2,53,,0
10/3/1969,53.3,65.4,58.9,,0
10/4/1969,52.4,63.2,57.4,,0
10/5/1969,53.3,67.4,59.2,,0
10/6/1969,51.2,67.4,58,,0
10/7/1969,57.5,66.5,61.3,,0
10/8/1969,57.5,72.2,62.6,,0
10/9/1969,53.3,76.4,62.4,,0
10/10/1969,46.5,72.2,57.7,,0
10/11/1969,50.3,70.4,56.9,,0
10/12/1969,51.2,61.4,57.1,,0
10/13/1969,53.3,61.4,56.7,,0
10/14/1969,50.3,63.2,58.2,,0
10/15/1969,48.5,65.4,55.6,,0
10/16/1969,50.3,67.4,56.7,,0
10/17/1969,51.2,67.4,55.9,,0
10/18/1969,50.3,59.3,52.9,,0
10/19/1969,51.2,64.5,57.5,,0
10/20/1969,46.5,68.3,56.4,,0
10/21/1969,46.5,65.4,54.1,,0
10/22/1969,53.3,58.4,56.7,,0
10/23/1969,50.3,59.3,54.6,,0
10/24/1969,46.5,56.4,51.7,,0
10/25/1969,41.3,59.3,49.4,,0
10/26/1969,50.3,61.4,57,,0
10/27/1969,49.4,63.2,56.7,,0
10/28/1969,48.5,58.4,52.2,,0
10/29/1969,41.3,54.2,48.6,,0
10/30/1969,40.4,50.3,45.9,,0
10/31/1969,44.3,52.4,49.6,,0
11/1/1969,46.5,58.4,50.8,,0
11/2/1969,48.5,63.2,55.1,,0
11/3/1969,55.5,61.4,58.2,,0
11/4/1969,37.5,58.4,46.3,,0
11/5/1969,33.5,45.2,38.6,,0
11/6/1969,34.4,47.4,40.3,,0
11/7/1969,39.5,43.4,41.6,,0
11/8/1969,39.5,47.4,44.5,,0
11/9/1969,39.5,50.3,43.3,,0
11/10/1969,38.4,50.3,44.6,,0
11/11/1969,46.5,58.4,52.9,,0
11/12/1969,41.3,53.3,45.7,,0
11/13/1969,34.4,45.2,39.8,,0
11/14/1969,32.3,45.2,38.7,,0
11/15/1969,35.3,45.2,41.4,,0
11/16/1969,32.3,43.4,38.9,,0
11/17/1969,29.4,38.4,35.4,,0
11/18/1969,24.5,50.3,35.2,,0
11/19/1969,47.4,52.4,50.1,,0
11/20/1969,39.5,50.3,44.4,,0
11/21/1969,39.5,49.4,44.5,,0
11/22/1969,44.3,50.3,46.9,,0
11/23/1969,41.3,47.4,45.1,,0
11/24/1969,32.3,43.4,36.7,,0
11/25/1969,30.5,35.3,32.9,,0
11/26/1969,29.4,36.2,33.2,,0
11/27/1969,30.5,43.4,37.3,,0
11/28/1969,25.4,41.3,33.3,,0
11/29/1969,21.5,32.3,27.8,,0
11/30/1969,24.5,31.4,28.4,,0
12/1/1969,30.5,38.4,34.1,,0
12/2/1969,35.3,43.4,38.7,,0
12/3/1969,36.2,47.4,44.4,,0
12/4/1969,30.5,34.4,32.5,,0
12/5/1969,24.5,31.4,29,,0
12/6/1969,24.5,34.4,31.4,,0
12/7/1969,24.5,40.4,32.5,,0
12/8/1969,33.5,42.5,38.1,,0
12/9/1969,33.5,43.4,38.8,,0
12/10/1969,35.3,41.3,39.7,,0
12/11/1969,39.5,45.2,41.4,,0
12/12/1969,33.5,40.4,37,,0
12/13/1969,32.3,36.2,34.2,,0
12/14/1969,32.3,41.3,38.7,,0
12/15/1969,35.3,40.4,38.1,,0
12/16/1969,35.3,38.4,36.6,,0
12/17/1969,32.3,36.2,32.8,,0
12/18/1969,28.5,34.4,31.2,,0
12/19/1969,28.5,32.3,30.7,,0
12/20/1969,30.5,36.2,32.5,,0
12/21/1969,35.3,49.4,42.4,,0
12/22/1969,41.3,47.4,44.5,,0
12/23/1969,35.3,44.3,40.6,,0
12/24/1969,42.5,47.4,44.7,,0
12/25/1969,41.3,45.2,43.4,,0
12/26/1969,39.5,41.3,40.5,,0
12/27/1969,33.5,41.3,39,,0
12/28/1969,30.5,34.4,32.1,,0
12/29/1969,30.5,34.4,32.1,,0
12/30/1969,30.5,34.4,32.3,,0
12/31/1969,26.3,31.4,29.4,,0
1/1/1970,29.4,32.3,31.2,,0
1/2/1970,28.5,40.4,35.3,,0
1/3/1970,29.4,40.4,33.8,,0
1/4/1970,24.5,32.3,27.3,,0
1/5/1970,21.5,31.4,25.7,,0
1/6/1970,26.3,34.4,30.4,,0
1/7/1970,19.5,32.3,27.1,,0
1/8/1970,30.5,34.4,31.9,,0
1/9/1970,33.5,47.4,39,,0
1/10/1970,35.3,46.5,40.6,,0
1/11/1970,39.5,47.4,43.1,,0
1/12/1970,41.3,47.4,44,,0
1/13/1970,37.5,43.4,41.8,,0
1/14/1970,41.3,43.4,42.7,,0
1/15/1970,41.3,47.4,43.5,,0
1/16/1970,35.3,43.4,40.5,,0
1/17/1970,33.5,38.4,35.1,,0
1/18/1970,37.5,41.3,39.9,,0
1/19/1970,39.5,45.2,41.9,,0
1/20/1970,36.2,41.3,38.9,,0
1/21/1970,39.5,45.2,42.1,,0
1/22/1970,37.5,45.2,41.6,,0
1/23/1970,39.5,45.2,42,,0
1/24/1970,39.5,43.4,41.2,,0
1/25/1970,38.4,47.4,44,,0
1/26/1970,35.3,45.2,41.3,,0
1/27/1970,35.3,45.2,40,,0
1/28/1970,26.3,38.4,34.6,,0
1/29/1970,35.3,39.5,37.5,,0
1/30/1970,33.5,38.4,35.9,,0
1/31/1970,32.3,34.4,32.7,,0
2/1/1970,30.5,41.3,34.3,,0
2/2/1970,39.5,49.4,44.6,,0
2/3/1970,38.4,45.2,41.4,,0
2/4/1970,33.5,45.2,37.7,,0
2/5/1970,32.3,39.5,34.5,,0
2/6/1970,27.2,36.2,31.4,,0
2/7/1970,28.5,45.2,36.9,,0
2/8/1970,35.3,45.2,40.4,,0
2/9/1970,33.5,43.4,37.1,,0
2/10/1970,29.4,40.4,34.1,,0
2/11/1970,26.3,34.4,29.5,,0
2/12/1970,30.5,35.3,32.2,,0
2/13/1970,23.3,32.3,28.5,,0
2/14/1970,23.3,34.4,28.9,,0
2/15/1970,23.3,32.3,28.4,,0
2/16/1970,23.3,34.4,28.3,,0
2/17/1970,24.5,40.4,32.3,,0
2/18/1970,28.5,41.3,35.2,,0
2/19/1970,35.3,49.4,42.6,,0
2/20/1970,37.5,48.5,41.9,,0
2/21/1970,35.3,50.3,45.5,,0
2/22/1970,41.3,50.3,47.1,,0
2/23/1970,37.5,49.4,41.7,,0
2/24/1970,34.4,45.2,39.4,,0
2/25/1970,32.3,40.4,34.9,,0
2/26/1970,32.3,41.3,35.2,,0
2/27/1970,30.5,38.4,33.4,,0
2/28/1970,32.3,38.4,34,,0
3/1/1970,32.3,45.2,38.4,,0
3/2/1970,30.5,43.4,36.2,,0
3/3/1970,24.5,36.2,30.4,,0
3/4/1970,28.5,32.3,30.6,,0
3/5/1970,24.5,32.3,28.5,,0
3/6/1970,21.5,36.2,29.2,,0
3/7/1970,22.4,32.3,27.7,,0
3/8/1970,16.4,34.4,25.1,,0
3/9/1970,19.5,36.2,28.2,,0
3/10/1970,23.3,37.5,30,,0
3/11/1970,30.5,40.4,35.2,,0
3/12/1970,30.5,41.3,35,,0
3/13/1970,32.3,40.4,35.2,,0
3/14/1970,32.3,38.4,34.2,,0
3/15/1970,30.5,47.4,38.8,,0
3/16/1970,39.5,47.4,43.8,,0
3/17/1970,41.3,50.3,46,,0
3/18/1970,39.5,48.5,44.1,,0
3/19/1970,35.3,47.4,41.9,,0
3/20/1970,41.3,58.4,46.9,,0
3/21/1970,42.5,49.4,46.5,,0
3/22/1970,35.3,52.4,43.7,,0
3/23/1970,35.3,44.3,40.7,,0
3/24/1970,37.5,41.3,39.9,,0
3/25/1970,34.4,41.3,37.5,,0
3/26/1970,29.4,47.4,37.6,,0
3/27/1970,28.5,45.2,35.9,,0
3/28/1970,30.5,41.3,34.8,,0
3/29/1970,30.5,49.4,39.8,,0
3/30/1970,42.5,52.4,45.8,,0
3/31/1970,35.3,43.4,38.8,,0
4/1/1970,32.3,41.3,34.7,,0
4/2/1970,26.3,44.3,34.9,,0
4/3/1970,32.3,46.5,38,,0
4/4/1970,35.3,44.3,39.2,,0
4/5/1970,30.5,43.4,37,,0
4/6/1970,33.5,41.3,39.4,,0
4/7/1970,33.5,44.3,37,,0
4/8/1970,30.5,41.3,35.2,,0
4/9/1970,30.5,41.3,35.4,,0
4/10/1970,33.5,45.2,37.7,,0
4/11/1970,35.3,47.4,40.6,,0
4/12/1970,32.3,45.2,39.4,,0
4/13/1970,36.2,43.4,40.4,,0
4/14/1970,30.5,53.3,41.6,,0
4/15/1970,44.3,58.4,51.2,,0
4/16/1970,50.3,58.4,52.4,,0
4/17/1970,48.5,59.3,53.4,,0
4/18/1970,48.5,57.5,52.9,,0
4/19/1970,39.5,53.3,46.1,,0
4/20/1970,35.3,52.4,44.5,,0
4/21/1970,44.3,58.4,50.6,,0
4/22/1970,50.3,58.4,53.3,,0
4/23/1970,48.5,59.3,53.1,,0
4/24/1970,39.5,56.4,48.1,,0
4/25/1970,44.3,53.3,49,,0
4/26/1970,39.5,47.4,43.8,,0
4/27/1970,35.3,46.5,40.4,,0
4/28/1970,30.5,50.3,42.1,,0
4/29/1970,41.3,49.4,44.9,,0
4/30/1970,37.5,52.4,45.3,,0
5/1/1970,41.3,63.2,52.4,,0
5/2/1970,50.3,65.4,56.4,,0
5/3/1970,44.3,70.4,57.4,,0
5/4/1970,48.5,65.4,57.1,,0
5/5/1970,50.3,65.4,58,,0
5/6/1970,46.5,66.5,56.4,,0
5/7/1970,48.5,67.4,57.6,,0
5/8/1970,50.3,72.2,59.5,,0
5/9/1970,48.5,62.3,53.2,,0
5/10/1970,50.3,59.3,54.2,,0
5/11/1970,46.5,63.2,52.5,,0
5/12/1970,44.3,66.5,54.1,,0
5/13/1970,44.3,61.4,51.1,,0
5/14/1970,44.3,61.4,52.3,,0
5/15/1970,47.4,59.3,52.4,,0
5/16/1970,44.3,62.3,51.1,,0
5/17/1970,46.5,52.4,49.5,,0
5/18/1970,42.5,68.3,55.2,,0
5/19/1970,49.4,66.5,59.4,,0
5/20/1970,43.4,63.2,53.5,,0
5/21/1970,48.5,58.4,52.7,,0
5/22/1970,43.4,57.5,50.2,,0
5/23/1970,42.5,63.2,54.9,,0
5/24/1970,46.5,70.4,60.3,,0
5/25/1970,50.3,65.4,57.3,,0
5/26/1970,46.5,69.2,58.7,,0
5/27/1970,49.4,67.4,57.1,,0
5/28/1970,46.5,67.4,57.1,,0
5/29/1970,51.2,58.4,54.4,,0
5/30/1970,46.5,67.4,57.6,,0
5/31/1970,55.5,66.5,59.9,,0
6/1/1970,51.2,65.4,59.4,,0
6/2/1970,45.2,68.3,57.6,,0
6/3/1970,51.2,67.4,59.4,,0
6/4/1970,49.4,65.4,57.2,,0
6/5/1970,48.5,67.4,58.1,,0
6/6/1970,50.3,74.4,61.5,,0
6/7/1970,55.5,76.4,65.1,,0
6/8/1970,55.5,79.4,67.7,,0
6/9/1970,57.5,81.2,68,,0
6/10/1970,55.5,83.4,67.1,,0
6/11/1970,51.2,78.2,66.5,,0
6/12/1970,54.2,72.2,62.8,,0
6/13/1970,50.3,70.4,58.4,,0
6/14/1970,46.5,58.4,52.9,,0
6/15/1970,50.3,63.2,54.7,,0
6/16/1970,42.5,56.4,50.4,,0
6/17/1970,46.5,70.4,57.3,,0
6/18/1970,56.4,77.3,65.5,,0
6/19/1970,51.2,77.3,64.8,,0
6/20/1970,53.3,76.4,66.7,,0
6/21/1970,56.4,76.4,66,,0
6/22/1970,55.5,77.3,66.5,,0
6/23/1970,53.3,68.3,61.4,,0
6/24/1970,57.5,65.4,61.2,,0
6/25/1970,52.4,70.4,61.8,,0
6/26/1970,51.2,71.3,62.5,,0
6/27/1970,58.4,79.4,67.7,,0
6/28/1970,51.2,67.4,60,,0
6/29/1970,51.2,60.2,56.1,,0
6/30/1970,50.3,65.4,56.1,,0
7/1/1970,53.3,61.4,57.1,,0
7/2/1970,50.3,63.2,56,,0
7/3/1970,51.2,61.4,56,,0
12/31/1972,30,38,34,,0
1/1/1973,30.1,44.6,40.4,,0
1/2/1973,30.7,46.5,41.7,,0
1/3/1973,46.4,53.6,49.6,,0
1/4/1973,45.6,51.9,50.4,,0
1/5/1973,39.3,48.3,43.7,,0
1/6/1973,37,44.7,41.9,,0
1/7/1973,41.1,42.9,42.6,,0
1/8/1973,39.3,42.9,41.2,,0
1/9/1973,37.5,41.1,39.4,,0
1/10/1973,39.3,42.9,40.6,,0
1/11/1973,37.5,41.1,40.2,,0
1/12/1973,33.9,37.5,35.3,,0
1/13/1973,32.7,39.3,36.1,,0
1/14/1973,37.5,50.1,46.2,,0
1/15/1973,39.2,46.5,44.2,,0
1/16/1973,34.3,46.5,40.6,,0
1/17/1973,35.7,41.1,39.3,,0
1/18/1973,35.7,44.7,39.6,,0
1/19/1973,31,41,36.4,,0
1/20/1973,35.7,44.7,39.4,,0
1/21/1973,34.3,44.6,39.3,,0
1/22/1973,30.9,48.3,40.8,,0
1/23/1973,42.9,51.9,48.4,,0
1/24/1973,48.1,53.7,51.1,,0
1/25/1973,44.5,51.9,49.5,,0
1/26/1973,43.3,50.1,47.5,,0
1/27/1973,44.7,50.1,47.5,,0
1/28/1973,35.9,50.1,45.7,,0
1/29/1973,48.3,53.7,51.5,,0
1/30/1973,42.8,51.9,47.7,,0
1/31/1973,33.9,48.3,41.9,,0
2/1/1973,40,48.3,44.4,,0
2/2/1973,41,50.1,46.6,,0
2/3/1973,37.5,46.5,42.4,,0
2/4/1973,28.5,39.3,35.7,,0
2/5/1973,37.5,48.3,43.8,,0
2/6/1973,40.6,51.9,47.7,,0
2/7/1973,48.3,51.9,50.1,,0
2/8/1973,46.3,50.1,48.2,,0
2/9/1973,41.1,50,45.2,,0.1
2/10/1973,35.8,46.5,41.4,,0
2/11/1973,31.9,50.1,42.8,,0
2/12/1973,35.7,51.9,45.2,,0
2/13/1973,31.9,42.9,37.7,,0
2/14/1973,31.6,42.9,37.6,,0
2/15/1973,33.8,42.9,37.6,,0
2/16/1973,35.6,44.7,39.5,,0
2/17/1973,25.3,44.7,38.7,,0
2/18/1973,33.8,50.1,42.1,,0
2/19/1973,42.9,51.9,47.7,,0
2/20/1973,47.4,55.5,51.8,,0
2/21/1973,46.5,51.9,50,,0
2/22/1973,42.1,50.1,45.6,,0
2/23/1973,37.5,46.5,42.1,,0
2/24/1973,30.3,44.7,37.3,,0
2/25/1973,30.7,44.6,38.4,,0
2/26/1973,33.2,44.7,39.4,,0
2/27/1973,27.8,46.5,39,,0
2/28/1973,39.2,46.5,42.8,,0
3/1/1973,42.9,46.5,44.2,,0
3/2/1973,33.7,51.9,44.6,,0
3/3/1973,46.3,55.5,50.1,,0
3/4/1973,46.5,53.7,49.3,,0
3/5/1973,46.4,55.5,49.1,,0
3/6/1973,39.1,48.3,43.2,,0
3/7/1973,39.2,51.9,45,,0
3/8/1973,40.9,53.7,47.7,,0
3/9/1973,32.3,51.9,45.7,,0
3/10/1973,38.2,50.1,44,,0
3/11/1973,25.6,46.5,41.7,,0
3/12/1973,39.2,48.3,42.7,,0
3/13/1973,41.1,44.7,42.6,,0
3/14/1973,42.1,48.3,44.1,,0
3/15/1973,39.3,50.1,44.2,,0
3/16/1973,35.7,48.3,43,,0
3/17/1973,41,53.7,47.2,,0
3/18/1973,42,55.5,49.2,,0
3/19/1973,42,55.5,49.9,,0
3/20/1973,48.2,59.1,52.7,,0
3/21/1973,38.7,59.1,50.6,,0
3/22/1973,44.6,60.9,52.7,,0
3/23/1973,45.1,64.5,54.4,,0
3/24/1973,39.8,51.8,49.2,,0
3/25/1973,42.9,51.9,47.5,,0
3/26/1973,32.4,51.9,46,,0
3/27/1973,38.2,53.7,47.9,,0
3/28/1973,44.6,53.7,48.7,,0
3/29/1973,42.8,59,49.6,,0
3/30/1973,39.4,51.9,46,,0
3/31/1973,37.4,53.6,46.2,,0
4/1/1973,46.5,53.7,49,,0
4/2/1973,39.3,51.9,45.4,,0.1
4/3/1973,33.9,48.3,42.9,,0
4/4/1973,41.1,51.9,46.6,,0
4/5/1973,48.3,59.1,53.3,,0
4/6/1973,42.8,53.6,47.9,,0
4/7/1973,38.8,53.7,46.5,,0
4/8/1973,35.7,46.5,40.7,,0
4/9/1973,33.9,46.5,38.8,,0
4/10/1973,34.1,53.7,44.4,,0
4/11/1973,42.9,46.5,45.4,,0
4/12/1973,40.6,48.3,44.9,,0
4/13/1973,42.9,53.6,47.7,,0
4/14/1973,42.2,59.1,51.2,,0
4/15/1973,40.5,60.9,53.1,,0
4/16/1973,46.3,59.1,53.7,,0
4/17/1973,46.4,60.9,54.3,,0
4/18/1973,48.5,55.5,52.1,,0
4/19/1973,41.1,50.1,45.4,,0
4/20/1973,39.3,48.3,44.5,,0
4/21/1973,36.3,48.3,44.3,,0
4/22/1973,37.5,48.3,43.5,,0.5
4/23/1973,39.1,51.9,44.1,,0
4/24/1973,37.5,59.1,48.7,,0.2
4/25/1973,42.9,59.1,50.7,,0
4/26/1973,34.1,64.5,53.3,,0
4/27/1973,48.1,64.4,55.9,,0
4/28/1973,50,59.1,52.9,,0
4/29/1973,44.7,55.5,49.6,,0
4/30/1973,44.7,59.1,51.1,,0
5/1/1973,42.5,55.5,49.9,,0
5/2/1973,44,55.5,50.1,,0
5/3/1973,48.3,55.5,50.3,,0
5/4/1973,50.1,59.5,55.2,,0
5/5/1973,48.3,55.5,51.6,,3.5
5/6/1973,48.3,53.7,50.7,,0.1
5/7/1973,44.6,53.7,49.9,,0
5/8/1973,46.5,55.5,51.9,,0
5/9/1973,51.9,59.1,55,,0
5/10/1973,49.5,59.1,53.4,,0
5/11/1973,44.5,60.9,52.6,,0
5/12/1973,39.3,62.7,53.5,,0
5/13/1973,50.1,59.1,53.8,,0
5/14/1973,46.5,59.1,51.7,,0
5/15/1973,38.8,60.9,52.3,,0
5/16/1973,44.7,58.1,51.7,,0
5/17/1973,48.3,59.1,54.9,,0
5/18/1973,53.6,69.9,60.4,,0
5/19/1973,51.9,64.5,56.6,,0
5/20/1973,53.7,64.5,58.6,,0.1
5/21/1973,50.3,64.5,59,,0
5/22/1973,49,68.1,59.5,,0
5/23/1973,53.5,60.9,55.7,,0
5/24/1973,53.7,66.3,59.3,,0.2
5/25/1973,48.5,69.9,61.7,,0
5/26/1973,57.3,73.5,64.7,,0
5/27/1973,55.5,73.5,64.1,,0
5/28/1973,57.3,69.9,63.2,,0
5/29/1973,53.7,62.7,57.2,,0
5/30/1973,53.7,62.7,58.4,,0.2
5/31/1973,53.7,64.5,57.7,,0
6/1/1973,50.1,64.5,55.3,,0
6/2/1973,48.3,62.7,55.8,,0
6/3/1973,51.9,62.7,57.6,,0
6/4/1973,51.7,66.3,58.6,,0
6/5/1973,42.9,66.3,58.6,,0
6/6/1973,42.9,69.9,60.3,,0
6/7/1973,50.3,73.5,62.9,,0
6/8/1973,52.8,77.1,66.8,,0
6/9/1973,60.2,73.5,67.7,,0
6/10/1973,55,64.5,61,,0
6/11/1973,59.1,71.7,64.7,,0
6/12/1973,55.5,68.1,61.6,,0
6/13/1973,53.7,69.9,61.9,,0
6/14/1973,42.9,71.7,59.9,,0
6/15/1973,48.3,75.3,64.5,,0
6/16/1973,59.1,80.7,69.7,,0
6/17/1973,60.9,75.3,68.2,,0
6/18/1973,51.9,78.9,68.1,,0
6/19/1973,57.3,69.9,64.6,,0
6/20/1973,51.9,60.9,57,,0.8
6/21/1973,55.5,68.1,61.3,,0
6/22/1973,51.9,73.3,63.3,,0
6/23/1973,55.5,75.3,66.8,,0
6/24/1973,57.3,77.1,66.6,,0
6/25/1973,56.4,77.1,67,,0
6/26/1973,58.2,77.1,67.7,,0
6/27/1973,55.5,66.3,61.3,,0.2
6/28/1973,60.9,68.1,63.5,,0.1
6/29/1973,55.5,71.7,64,,0
