Date,Minimum,Maximum,Temperature,Average
10/19/1983,62.7,89.7,76.2,
10/20/1983,64.5,89.7,78,
10/21/1983,64.5,89.9,77.2,
10/22/1983,64.5,89.7,77.5,
10/23/1983,62.7,90.6,77.1,
10/24/1983,62.7,89.7,76.6,
10/25/1983,60.9,87.9,75,
10/26/1983,62.7,86.1,74.8,
10/27/1983,62.7,86.6,75.2,
10/28/1983,62.7,87.9,75.9,
10/29/1983,62.7,89.7,76.4,
10/30/1983,62.7,91.5,76.7,
10/31/1983,60.5,89.7,75.8,
11/1/1983,60.5,87.9,75.6,
11/2/1983,61.1,86.1,72.4,
11/3/1983,60.9,84.3,70.9,
11/4/1983,59.1,84.3,71,
11/5/1983,59.1,86.6,72.1,
11/6/1983,55.5,86.1,71.7,
11/7/1983,57.3,86.1,71,
11/8/1983,60.2,88.1,72.9,
11/9/1983,60.9,89.9,76,
11/10/1983,62.7,91.5,76.9,
11/11/1983,64.5,88.1,76.4,
11/12/1983,64.5,89.7,76.8,
11/13/1983,62.7,89.7,76.9,
11/14/1983,60.9,87.9,74.7,
11/15/1983,59.1,84.3,72.5,
11/16/1983,60.2,80.7,70.3,
11/17/1983,59.1,78.9,69.7,
11/18/1983,58.7,84.8,70.8,
11/19/1983,57.3,84.3,71.3,
11/20/1983,57.8,86.1,71.6,
11/21/1983,57.3,84.5,71,
11/22/1983,56.9,85.4,70.9,
11/23/1983,59.1,84.8,71.2,
11/24/1983,57.3,82.5,70.4,
11/25/1983,56,81.8,69.6,
11/26/1983,57.3,80.7,68.9,
11/27/1983,55.5,80.7,68.6,
11/28/1983,57.3,79.4,68.6,
11/29/1983,60.9,80.7,68.1,
11/30/1983,56.6,80.7,68.7,
12/1/1983,57.3,80.7,70.2,
12/2/1983,62.7,82.1,70.8,
12/3/1983,57.3,86.1,71.7,
12/4/1983,59.1,82.5,71,
12/5/1983,60.9,76.4,68.4,
12/6/1983,55.5,76.4,66.1,
12/7/1983,57.3,77.3,67.5,
12/8/1983,53.9,80.7,67.2,
12/9/1983,56.9,78.9,67.4,
12/10/1983,54.2,80.7,68.4,
12/11/1983,59.1,82.1,69.9,
12/12/1983,55.5,68.3,62,
12/13/1983,50.1,69.9,59,
12/14/1983,51.9,72.2,60.6,
12/15/1983,48.3,66.8,57,
12/16/1983,48.3,70.4,59.1,
12/17/1983,53.7,68.1,60.4,
12/18/1983,44.7,60.9,52.6,
12/19/1983,42.9,62,51,
12/20/1983,41.1,64.7,51.6,
12/21/1983,41.1,62.7,51.3,
12/22/1983,42.9,62.7,52.5,
12/23/1983,46.5,64.5,55.6,54
12/24/1983,42.8,66.5,53.8,49
12/25/1983,42.9,65.6,55.2,53
12/26/1983,48.3,74,61.2,60
12/27/1983,51.8,69.9,60.4,55
12/28/1983,42.8,62.7,52.4,47
12/29/1983,42.9,65,53.6,52
12/30/1983,41,66.2,54.6,51
12/31/1983,39.5,70.4,54.8,51
1/1/1984,37.5,71.6,55.2,51
1/2/1984,44.7,75.7,60,58
1/3/1984,44.7,63.2,54.2,50
1/4/1984,42.8,64.6,53.6,50
1/5/1984,41,64.5,53.7,51
1/6/1984,44.6,71.6,57.5,55
1/7/1984,46.4,77.2,59.9,56
1/8/1984,45.7,77.1,61.8,56
1/9/1984,45.2,81.2,64.1,62
1/10/1984,50,66.2,57.8,56
1/11/1984,46.1,64.4,55.1,53
1/12/1984,39.3,66.2,55,52
1/13/1984,46.4,72.7,59.3,58
1/14/1984,48.3,80.7,65.2,62
1/15/1984,51.9,77,64.5,61
1/16/1984,57.2,79.8,68,64
1/17/1984,48.2,64.4,57.6,53
1/18/1984,42.8,69.9,56.7,54
1/19/1984,48.3,64.6,56.9,53
1/20/1984,42.8,60.9,51.8,48
1/21/1984,41,62.7,52.3,49
1/22/1984,42.8,62.7,54.3,51
1/23/1984,48.2,66.2,57.2,53
1/24/1984,42.8,64.5,56.1,55
1/25/1984,51.8,64.6,57.5,54
1/26/1984,46,76.7,61.6,60
1/27/1984,51.9,82.4,67.1,65
1/28/1984,50.1,76.3,63.4,62
1/29/1984,46.4,60.9,54.4,50
1/30/1984,42.8,62.3,52.8,49
1/31/1984,41,62.8,52.2,49
2/1/1984,39.2,65,52.4,50
2/2/1984,41,70.3,55.3,53
2/3/1984,46.3,76.3,60.4,57
2/4/1984,49.3,78.8,64.2,60
2/5/1984,48.3,77,63.6,61
2/6/1984,50,76.3,63.5,61
2/7/1984,53.6,80.6,66.8,64
2/8/1984,52,82.1,69.1,67
2/9/1984,55.4,75.2,64.7,62
2/10/1984,53.6,74.5,64.6,62
2/11/1984,53.2,80.7,66.9,63
2/12/1984,55.4,80.6,68.2,64
2/13/1984,53.2,82.4,68.1,64
2/14/1984,53.6,80.6,67,62
2/15/1984,51.8,74.9,63.1,60
2/16/1984,53.6,74,62.9,61
2/17/1984,50,73.4,61.6,58
2/18/1984,51.8,77,63.6,59
2/19/1984,50,70,60.8,57
2/20/1984,50,75.2,61.8,59
2/21/1984,53.6,80.7,66.8,65
2/22/1984,55.9,83,68.8,66
2/23/1984,59.5,82.6,70.3,66
2/24/1984,55.5,71.6,62.8,60
2/25/1984,53.2,72.2,61.6,60
2/26/1984,51.9,73.7,62.8,62
2/27/1984,55.1,71.7,63.6,63
2/28/1984,48.2,61.4,53.8,50
2/29/1984,42.8,68.6,56.5,54
3/1/1984,47.9,73.4,61.9,60
3/2/1984,52.9,73.5,64.6,61
3/3/1984,51.8,80.6,67.1,64
3/4/1984,59,82.5,70.5,69
3/5/1984,61,91.4,76.2,73
3/6/1984,64.4,93.4,79.2,77
3/7/1984,64.4,95,81.2,77
3/8/1984,64.6,93.3,80.8,79
3/9/1984,66.2,91.5,77.8,75
3/10/1984,65.8,95.2,80.8,78
3/11/1984,68,95.6,81.9,79
3/12/1984,64.5,82.5,74.2,70
3/13/1984,58.7,78.1,68.3,67
3/14/1984,60.8,75.3,68.4,66
3/15/1984,61.8,82.5,72.4,70
3/16/1984,65.5,82.7,72.7,70
3/17/1984,58.7,80.7,70.2,71
3/18/1984,66.3,95.1,78.5,75
3/19/1984,60.9,85.2,67.5,67
3/20/1984,55.5,77.1,66.3,66
3/21/1984,57.3,71.7,64.2,63
3/22/1984,57.3,79.8,65.7,66
3/23/1984,59.1,82.6,70.2,69
3/24/1984,60.8,82.6,71.8,72
3/25/1984,65.8,95,80.4,78
3/26/1984,66.2,87.7,74.7,69
3/27/1984,62.7,80.6,69.8,68
3/28/1984,62,80.6,69.5,69
3/29/1984,60.8,84.3,71.7,71
3/30/1984,62.7,84.3,73.9,72
3/31/1984,62.7,80.6,72.2,70
4/1/1984,63.2,84.2,73.6,71
4/2/1984,64.5,84.4,74.7,72
4/3/1984,64.4,84.2,74.9,73
4/4/1984,68,89.6,78.7,77
4/5/1984,69.5,92,80.9,78
4/6/1984,72.2,97,84.3,82
4/7/1984,71.7,93.5,83,80
4/8/1984,72.6,95,84,82
4/9/1984,74.3,102.2,88,84
4/10/1984,74.9,93.7,83.4,80
4/11/1984,73.4,98.6,86.6,83
4/12/1984,66.3,87.8,77.5,75
4/13/1984,69.8,78,73,71
4/14/1984,66.3,82.9,74.2,72
4/15/1984,71.8,95.1,82.1,80
4/16/1984,74.8,98.8,84.2,82
4/17/1984,73.4,95,83.3,77
4/18/1984,68,89.7,78.1,75
4/19/1984,66.2,96.8,81.9,80
4/20/1984,74.4,100.5,87.4,80
4/21/1984,75.2,102.2,88.4,85
4/22/1984,71.6,98.6,85.4,84
4/23/1984,73.4,102.2,86.9,85
4/24/1984,79.9,100.5,88.9,85
4/25/1984,71.6,93.2,81.6,78
4/26/1984,68,88.9,78.1,75
4/27/1984,66.2,87.5,77.5,76
4/28/1984,68.1,100.4,83.9,82
4/29/1984,75.1,102.2,88.2,85
4/30/1984,77,100.4,87,84
5/1/1984,73.5,98.7,86.3,83
5/2/1984,69.1,89.8,78.9,75
5/3/1984,68.5,93.2,81.3,79
5/4/1984,73.1,98.7,87.6,87
5/5/1984,78.1,98.6,88.1,84
5/6/1984,73.5,98.6,86.3,84
5/7/1984,73.4,101.3,87.5,82
5/8/1984,75.4,102.3,91.3,90
5/9/1984,81.5,101.3,91.6,88
5/10/1984,71.6,96.8,84.4,83
5/11/1984,73.5,95.1,85.3,84
5/12/1984,77.6,98.6,87.3,86
5/13/1984,73.5,100.4,86,86
5/14/1984,73.4,100.4,86.4,84
5/15/1984,71.2,102.5,88.4,86
5/16/1984,79.2,104.9,91.3,90
5/17/1984,78.9,102.2,91,89
5/18/1984,82.4,104,91.6,88
5/19/1984,76.9,99.7,88.6,85
5/20/1984,79.8,105.8,93.1,89
5/21/1984,77.1,95.9,87.2,85
5/22/1984,77,98.6,88.8,86
5/23/1984,71.3,98.7,88.1,86
5/24/1984,77,96.9,88.4,86
5/25/1984,80.6,102.4,91,89
5/26/1984,81.1,106,94,91
5/27/1984,78.8,107.6,94.2,92
5/28/1984,84.1,107.7,96.5,94
5/29/1984,81.7,98.6,89.4,86
5/30/1984,71.7,98.4,87.5,83
5/31/1984,75.2,100.5,89.1,87
6/1/1984,80.6,104.2,91.5,89
6/2/1984,77,98.9,88.1,85
6/3/1984,74.4,104,89.1,87
6/4/1984,78.8,107.6,93.6,90
6/5/1984,78.8,107.6,93.9,93
6/6/1984,80.7,107.6,93.2,92
6/7/1984,78.1,105.8,92.4,91
6/8/1984,77.1,105.8,93.3,92
6/9/1984,79,107.6,92.5,90
6/10/1984,79.3,105.9,92.6,91
6/11/1984,79,105.4,93.4,94
6/12/1984,86,102.3,93.9,92
6/13/1984,82.4,102.3,93.7,92
6/14/1984,80.6,105.8,92.9,90
6/15/1984,78.8,105.2,91.4,88
6/16/1984,79.6,104.2,90.8,89
6/17/1984,80.6,105.8,92.2,90
6/18/1984,79,105.9,92.4,90
6/19/1984,71.7,105.8,91.5,89
6/20/1984,73.5,104,91.1,89
6/21/1984,77,104.2,91.5,89
6/22/1984,80.6,105.5,94,92
6/23/1984,80.3,102.2,90.6,89
6/24/1984,77,100.7,89.2,87
6/25/1984,77,104,91.5,88
6/26/1984,77,104,91,89
6/27/1984,77.1,105.8,92.8,91
6/28/1984,80.6,107,94.5,92
6/29/1984,80.6,107.9,94.9,93
6/30/1984,80.7,109.4,95.6,94
7/1/1984,82.9,109.4,96.2,95
7/2/1984,80.7,109.4,97.1,96
7/3/1984,86.1,108.3,98.5,97
7/4/1984,90.7,113,101.4,99
7/5/1984,90.9,107.7,99.2,97
7/6/1984,84.2,109.5,97.9,96
7/7/1984,83.5,109.4,97.1,94
7/8/1984,84.2,109.4,96,94
7/9/1984,81.1,107.7,96.1,94
7/10/1984,84.2,107.6,96,94
7/11/1984,87.1,107.7,97.2,96
7/12/1984,87.8,109.2,97.6,95
7/13/1984,82.4,109.4,96.1,94
7/14/1984,82.4,107.7,96.2,95
7/15/1984,86.1,109.4,98.4,97
7/16/1984,84.2,109.4,97.9,95
7/17/1984,82,109.4,95.9,93
7/18/1984,77.1,107.7,95.2,94
7/19/1984,80.7,107.7,95.1,94
7/20/1984,80.7,107.6,95.2,93
7/21/1984,80.6,108.7,95.3,94
7/22/1984,82.4,109.5,96.3,95
7/23/1984,82.4,109.4,96.3,94
7/24/1984,82.4,109.5,96.2,95
7/25/1984,82.4,109.5,97.2,95
7/26/1984,78.9,109.5,96.6,96
7/27/1984,82.6,111.2,97.9,95
7/28/1984,83.4,109.4,97.5,95
7/29/1984,84.2,109.4,96.4,94
7/30/1984,83.8,107.7,95.9,95
7/31/1984,83.9,105.9,96,97
8/1/1984,87.9,104.2,96.2,94
8/2/1984,81.1,105.9,94,93
8/3/1984,78.9,104.1,94,92
8/4/1984,82.4,104.3,93.9,92
8/5/1984,79.9,107.6,94.2,92
8/6/1984,79.9,107.6,94.6,93
8/7/1984,81.1,109.4,96.2,94
8/8/1984,81.1,105.8,94.4,92
8/9/1984,80.7,105.8,93.6,91
8/10/1984,80.2,104.6,92.4,90
8/11/1984,80.8,104,91.9,90
8/12/1984,77.2,104,91.6,90
8/13/1984,77,105.8,91.9,90
8/14/1984,75.3,106.9,91.8,90
8/15/1984,79.3,105.8,92.7,91
8/16/1984,80.6,102.3,92,89
8/17/1984,78.9,102.4,91.1,88
8/18/1984,78.4,102.2,90,88
8/19/1984,76.6,101,89.2,87
8/20/1984,78.8,104,90.5,88
8/21/1984,77,104.6,91.8,89
8/22/1984,78.4,104.6,91.2,89
8/23/1984,77.5,104.2,90.9,90
8/24/1984,77.1,104,91.6,90
8/25/1984,78,106,92.4,89
8/26/1984,76.6,105.4,92.3,89
8/27/1984,78.1,104,91.9,89
8/28/1984,78.8,105.9,93.4,90
8/29/1984,75.5,105.8,92.8,91
8/30/1984,78.8,104.1,92.5,90
8/31/1984,75.3,104,91.8,89
9/1/1984,78.8,104,91.4,89
9/2/1984,77.5,100.4,89.7,90
9/3/1984,80.6,101.5,91.3,90
9/4/1984,80.7,103.7,90.5,89
9/5/1984,77.1,104.3,92.1,90
9/6/1984,79,104.3,91.2,90
9/7/1984,75.7,105.9,91.9,91
9/8/1984,77.9,105.8,92.6,91
9/9/1984,80.7,105.9,95.3,95
9/10/1984,84.2,107.7,96.6,94
9/11/1984,83.8,107.6,95.4,92
9/12/1984,79.3,105.2,93.3,92
9/13/1984,80.6,102.8,92,89
9/14/1984,73.5,100.4,88.8,87
9/15/1984,71.7,102.3,88.3,87
9/16/1984,73.5,100.5,88.4,87
9/17/1984,75.2,99.3,88.1,87
9/18/1984,84.2,102.2,92.1,89
9/19/1984,78.8,104,91.2,89
9/20/1984,76.6,102.5,90.3,88
9/21/1984,76.6,102.2,88.4,87
9/22/1984,74.4,98.7,86.6,85
9/23/1984,71.7,100.6,88.7,86
9/24/1984,75.2,102.3,88.9,87
9/25/1984,71.7,100.5,87.2,86
9/26/1984,73.4,101.3,87.6,85
9/27/1984,74.8,100.5,87.9,87
9/28/1984,76.6,102.3,90.8,90
9/29/1984,78.8,103.2,91.3,89
9/30/1984,75.2,98.8,86.6,85
10/1/1984,73.4,98.6,86.6,84
10/2/1984,74.4,98.6,86.7,84
10/3/1984,73.3,98.6,86.1,84
10/4/1984,71.7,98,85.4,83
10/5/1984,72.1,98.6,85,82
10/6/1984,69,96.8,82.9,81
10/7/1984,68.5,98.7,83.5,82
10/8/1984,70.7,98.7,84.9,83
10/9/1984,73.6,99.7,86.1,84
10/10/1984,75.1,96,84.5,82
10/11/1984,73.1,96.9,85.2,83
10/12/1984,71.6,96.8,84.6,83
10/13/1984,72.2,96.8,84,81
10/14/1984,71.2,95.1,83.3,80
10/15/1984,69.9,98.6,85.1,83
10/16/1984,72.1,98.7,85.8,83
10/17/1984,71.7,97,84.3,83
10/18/1984,68,93.4,81.3,79
10/19/1984,69.8,87.8,78.5,75
10/20/1984,59.1,75.2,66.8,65
10/21/1984,55.4,77,64.9,63
10/22/1984,57.2,80.6,67.5,65
10/23/1984,55.9,83,69.5,67
10/24/1984,57.2,86,72,68
10/25/1984,59,86.6,72.7,70
10/26/1984,59,87.8,73.3,70
10/27/1984,59.9,86.6,72.5,69
10/28/1984,55.9,82.4,69.6,67
10/29/1984,60.9,84.8,72.1,69
10/30/1984,57.3,86,73.2,70
10/31/1984,60.8,86,74.6,71
11/1/1984,59.1,83,73.6,71
11/2/1984,64,83.5,73.4,70
11/3/1984,62.7,86,74.4,72
11/4/1984,64,84.2,73.9,72
11/5/1984,64.4,78.8,72.2,70
11/6/1984,64.4,82.5,72.3,70
11/7/1984,64.4,80.7,72.1,70
11/8/1984,63.7,84.2,73.2,71
11/9/1984,66.1,85.4,74.8,72
11/10/1984,64.5,87.8,76.1,73
11/11/1984,66.2,86.6,76.3,74
11/12/1984,59.1,70.3,66.5,65
11/13/1984,55.5,74,64.7,63
11/14/1984,57.2,75.3,65.8,64
11/15/1984,61.9,84.3,72.9,71
11/16/1984,61.1,77,69.3,67
11/17/1984,60.8,76.4,68.2,66
11/18/1984,60.9,87.9,73.7,71
11/19/1984,60.8,77.1,68.9,67
11/20/1984,59,75.4,66.9,64
11/21/1984,55.9,77.3,66.3,64
11/22/1984,59,84.4,69.9,67
11/23/1984,57.2,85.3,71.2,68
11/24/1984,60.8,82.4,71.2,68
11/25/1984,62.6,80.6,71.4,69
11/26/1984,62.6,76.7,69.4,68
11/27/1984,60.8,77,69,65
11/28/1984,59,77.3,68.4,65
11/29/1984,55.5,82.7,70.7,69
11/30/1984,60.1,77.1,68.1,66
12/1/1984,55.5,75.2,66,63
12/2/1984,55.4,74.9,64.8,63
12/3/1984,55.5,80.9,68.4,67
12/4/1984,59,73.6,65.6,62
12/5/1984,51.9,71.6,62.2,61
12/6/1984,59.1,82.5,69.6,67
12/7/1984,53.6,66.1,58.9,56
12/8/1984,48.3,59,54.2,52
12/9/1984,49.7,53.8,51.2,51
12/10/1984,49.4,59,53.3,53
12/11/1984,49.7,66.2,57.2,54
12/12/1984,47.5,68.1,58.2,58
12/13/1984,59,72.2,64.8,64
12/14/1984,57.3,66.3,62.7,61
12/15/1984,47.6,57.2,50.1,48
12/16/1984,44.7,58.4,51.6,51
12/17/1984,46.4,60.9,53.6,53
12/18/1984,45.8,62.6,53.3,52
12/19/1984,46.1,62.6,52.7,51
12/20/1984,44.6,62.8,52.8,50
12/21/1984,47,66.3,56.8,54
12/22/1984,48.3,67.7,58,55
12/23/1984,50.5,70.4,60.8,58
12/24/1984,56.8,75.3,64.9,62
12/25/1984,51.8,78.9,65.7,63
12/26/1984,53.6,77,65.3,63
12/27/1984,55.5,80.8,67.7,66
12/28/1984,51.9,64.6,60.3,56
12/29/1984,50,62.6,55.8,53
12/30/1984,44.7,61,53.6,51
12/31/1984,48.2,73.4,60.4,57
1/1/1985,53.6,83,66.5,61
1/2/1985,58.3,83,69.2,67
1/3/1985,59,80.5,66.6,62
1/4/1985,50,62.6,57,54
1/5/1985,47.9,64.4,56.9,56
1/6/1985,50,66.2,57.3,55
1/7/1985,48.8,66.2,56.5,54
1/8/1985,46.5,73.4,58.9,56
1/9/1985,46.4,69.8,57.7,54
1/10/1985,44.6,69.9,57.3,55
1/11/1985,46.4,79.4,62.4,60
1/12/1985,51.8,80.7,65.4,63
1/13/1985,53.6,79.9,66,61
1/14/1985,53.6,79.9,66.9,64
1/15/1985,55.4,82.4,69.2,67
1/16/1985,54.2,82.4,68.4,66
1/17/1985,55.4,78.8,65.5,62
1/18/1985,53.6,69.9,61.3,60
1/19/1985,53.7,84.3,67.7,66
1/20/1985,53.6,73.4,63.1,60
1/21/1985,55.4,78.8,66,64
1/22/1985,59.1,75.2,66.6,64
1/23/1985,55.4,73.4,62.8,60
1/24/1985,51.5,57.2,54.3,52
1/25/1985,50,57.2,52.6,51
1/26/1985,51.1,57.2,52.9,53
1/27/1985,49.7,66.4,58.5,55
1/28/1985,50.1,68,60.1,58
1/29/1985,58.6,78.8,67,64
1/30/1985,53.6,73.4,63.8,62
1/31/1985,55.6,82.5,69.6,69
2/1/1985,62.6,82.4,71.5,69
2/2/1985,57.2,69.8,62.6,62
2/3/1985,55.5,73.4,64.5,60
2/4/1985,50,69.8,59.8,58
2/5/1985,53.6,79.9,65.6,64
2/6/1985,46.5,64.4,58.4,54
2/7/1985,37.4,61.8,47,46
2/8/1985,42.8,62.6,52.2,51
2/9/1985,46.4,73.4,58.9,58
2/10/1985,48.2,73.6,59.8,57
2/11/1985,46.4,71.6,59.7,57
2/12/1985,46.4,73.5,59.3,56
2/13/1985,46.4,71.7,59,57
2/14/1985,46.4,75.2,61.3,59
2/15/1985,48.3,80.6,66.1,65
2/16/1985,55.4,69.8,62,58
2/17/1985,47.9,68,58,55
2/18/1985,48.2,68.6,58.4,55
2/19/1985,45.7,68.5,56.9,54
2/20/1985,44.7,75.3,61.5,59
2/21/1985,51.7,82.4,66.6,64
2/22/1985,51.8,69.8,60.7,56
2/23/1985,41,59.2,49.7,47
2/24/1985,40.7,62,51,50
2/25/1985,44.7,78.9,62.2,63
2/26/1985,57.2,78.8,68.5,65
2/27/1985,49.7,68.5,58.2,55
2/28/1985,44.6,64.4,53.9,52
3/1/1985,46.4,66.3,56.3,55
3/2/1985,48.2,68,58.6,58
3/3/1985,48.3,66.2,57.5,53
3/4/1985,42.4,60.5,50.8,49
3/5/1985,44.6,64.4,53.9,53
3/6/1985,50.1,69.9,59.3,58
3/7/1985,50.2,80.6,64.2,64
3/8/1985,48.3,66.2,56.9,56
3/9/1985,47.9,68,57.2,56
3/10/1985,47.8,70.4,58,57
3/11/1985,48.8,71,60.5,59
3/12/1985,53.6,80.6,66.4,65
3/13/1985,60.8,86.2,72.8,70
3/14/1985,64.4,91.6,77,75
3/15/1985,64.4,92,78.6,76
3/16/1985,64.3,93.3,80.9,77
3/17/1985,66.2,95,80.5,78
3/18/1985,70.8,95,82.8,79
3/19/1985,70.8,98.6,84,82
3/20/1985,65.9,80.6,72.9,71
3/21/1985,64.5,87.9,76.2,75
3/22/1985,66.2,89.8,77.9,76
3/23/1985,68,95.1,81.9,81
3/24/1985,73.4,86,80.1,76
3/25/1985,66.2,86.1,74.6,73
3/26/1985,62.6,90.3,73.8,71
3/27/1985,66.2,77.1,70.1,68
3/28/1985,62.7,86.1,73.8,74
3/29/1985,65.5,91.4,78.4,76
3/30/1985,62.6,84.2,73.1,71
3/31/1985,62.6,86,73.5,71
4/1/1985,60.1,89.7,76.5,75
4/2/1985,68.1,95.1,82.1,82
4/3/1985,75.8,95.6,84.3,81
4/4/1985,69.9,91.4,78.7,77
4/5/1985,64.5,75.3,70.7,68
4/6/1985,66.8,86,75.8,74
4/7/1985,64.5,84.2,74.2,73
4/8/1985,60.1,79.9,70.2,68
4/9/1985,58.7,77.9,69.5,67
4/10/1985,62.7,77.3,69.6,70
4/11/1985,65.9,88,75.4,74
4/12/1985,61.9,87.9,75.1,74
4/13/1985,63.6,89.7,77.7,76
4/14/1985,66.2,91.5,79.7,78
4/15/1985,69.9,89.6,77.3,76
4/16/1985,66.8,87.9,76.7,77
4/17/1985,64.6,91.5,78.6,77
4/18/1985,64.2,96.1,80.4,78
4/19/1985,66.2,95,81.7,80
4/20/1985,69.4,96.8,83.5,82
4/21/1985,73.6,98.6,86.4,85
4/22/1985,75.2,97,87.6,87
4/23/1985,69.8,93.3,80.8,78
4/24/1985,64.4,82.6,73.8,71
4/25/1985,59.1,89.6,76,74
4/26/1985,64.5,90.8,79.9,77
4/27/1985,69.8,91.4,81,78
4/28/1985,68.5,93.4,81.7,79
4/29/1985,69.8,98.6,84.5,82
4/30/1985,73.4,97.4,85.8,84
5/1/1985,73.4,98.6,87.1,85
5/2/1985,75.7,103.3,89.6,88
5/3/1985,80.6,104,90.7,87
5/4/1985,77,95,85.6,83
5/5/1985,73.5,93.3,83.8,83
5/6/1985,74,84.8,79.6,78
5/7/1985,72.7,87.9,80.2,78
5/8/1985,69.9,96.8,85.2,84
5/9/1985,75.4,98.2,87,84
5/10/1985,75.4,91.7,83.1,81
5/11/1985,69.9,91.4,78.3,76
5/12/1985,67.7,95.1,81.3,82
5/13/1985,70.4,97.4,85.4,86
5/14/1985,75.3,100.5,87.7,88
5/15/1985,78.9,98.7,87.9,86
5/16/1985,80.6,98.6,89.7,87
5/17/1985,78.9,104.1,92.8,92
5/18/1985,80.6,104,92.6,91
5/19/1985,80.7,102.3,91.2,91
5/20/1985,82.6,104,94,91
5/21/1985,82.5,105.1,93.3,91
5/22/1985,77.1,106.9,93.1,91
5/23/1985,75.3,105.9,92.8,91
5/24/1985,73.5,104,91.2,90
5/25/1985,79.8,107.6,93.3,91
5/26/1985,79.9,105.8,94.7,92
5/27/1985,81.1,107.6,96.2,93
5/28/1985,79.9,105.8,93.5,91
5/29/1985,73.5,105.8,92.4,90
5/30/1985,71.7,107.6,94.2,92
5/31/1985,79.8,107.6,93.8,92
6/1/1985,79.9,105.1,92.5,90
6/2/1985,79.4,105.8,92.3,91
6/3/1985,80.3,102.3,91.5,90
6/4/1985,75.3,104,90.4,90
6/5/1985,80.6,105.9,94,91
6/6/1985,82.4,107.6,95.5,94
6/7/1985,76.6,105.9,93.7,92
6/8/1985,78.9,107.6,94.1,93
6/9/1985,80.2,105.8,94.3,93
6/10/1985,77.1,105.8,93.2,92
6/11/1985,80.4,105.9,93.4,91
6/12/1985,80.6,105.9,94,92
6/13/1985,80.6,105.9,93.8,92
6/14/1985,80.5,104.1,93,90
6/15/1985,77,105.8,92.3,90
6/16/1985,77,107.6,92.4,91
6/17/1985,78.8,106.4,94.3,92
6/18/1985,79.9,105.9,94.8,93
6/19/1985,73.6,107.6,94.8,94
6/20/1985,78.8,107.6,94.8,93
6/21/1985,79.9,105.8,93.5,91
6/22/1985,77.1,104.2,92.4,90
6/23/1985,80.2,105.8,93.7,92
6/24/1985,80.6,107.6,94.6,93
6/25/1985,81.5,109.4,94.7,92
6/26/1985,79.9,106.8,94.4,93
6/27/1985,77.4,105.8,95.2,94
6/28/1985,86.1,107.6,97.1,94
6/29/1985,82.9,107.7,96.1,92
6/30/1985,82.3,109.6,95.4,91
7/1/1985,73.5,109.4,95.6,92
7/2/1985,83.5,111.2,97.7,95
7/3/1985,77.1,108.1,97.3,93
7/4/1985,81.1,107.6,95.9,91
7/5/1985,82.9,106.8,95.5,92
7/6/1985,83.4,108.5,96.1,93
7/7/1985,82.4,105.8,94.6,92
7/8/1985,84.6,105.1,94.7,90
7/9/1985,83.8,105.9,95.1,90
7/10/1985,84.7,105.9,95.2,91
7/11/1985,78.9,105.8,94,90
7/12/1985,80.2,107.6,94.8,91
7/13/1985,73.5,107.6,94.6,91
7/14/1985,82.3,109.4,95.6,92
7/15/1985,77.1,111.2,96.1,93
7/16/1985,84.1,109.4,96.3,92
7/17/1985,80.7,106,95.3,91
7/18/1985,78.9,105.8,93.8,91
7/19/1985,78.9,105.8,92.7,90
7/20/1985,77.1,106,94.7,92
7/21/1985,83.2,105.9,96.4,92
7/22/1985,78.9,106.4,96.1,92
7/23/1985,77.1,106.9,95.1,91
7/24/1985,82,108.1,95.8,92
7/25/1985,82.3,107.6,96.3,94
7/26/1985,83.5,109.5,97.3,95
7/27/1985,80.7,109.5,97.1,94
7/28/1985,84.2,107.6,96.5,93
7/29/1985,80.6,107.6,94.9,92
7/30/1985,83.4,107.7,96.1,94
7/31/1985,83.8,109.5,96.2,94
8/1/1985,77.1,107.7,95.9,94
8/2/1985,80.2,109.5,96.2,94
8/3/1985,77.1,111.2,96.1,95
8/4/1985,78.9,111.3,96.2,96
8/5/1985,78.9,111.3,98,98
8/6/1985,71.7,114.8,99.7,98
8/7/1985,87.9,111.2,99.7,99
8/8/1985,89.7,106.9,98.4,97
8/9/1985,82.4,109.7,97.7,96
8/10/1985,83.8,109.5,97.6,96
8/11/1985,80.7,108.6,98.6,96
8/12/1985,82.5,110.8,98.6,97
8/13/1985,86.5,109.4,98.7,97
8/14/1985,87.9,107.7,97.5,96
8/15/1985,85.1,109.4,97.2,94
8/16/1985,82.4,109.1,96.5,95
8/17/1985,82.4,107.6,94.7,93
8/18/1985,82.4,109.5,96.1,95
8/19/1985,78.9,107.6,96.1,94
8/20/1985,82,107.7,96,95
8/21/1985,84.2,109.5,97.5,96
8/22/1985,82.6,110,96.7,95
8/23/1985,83.8,111.2,97.7,96
8/24/1985,86.2,109.5,98.3,98
8/25/1985,87.8,107.7,97.6,94
8/26/1985,82.4,109.4,96,93
8/27/1985,82.4,107.6,95.9,93
8/28/1985,89.6,109.6,98.3,96
8/29/1985,85.2,109.5,98.8,97
8/30/1985,86,109.5,99.3,97
8/31/1985,86.6,109.5,98.2,96
9/1/1985,83.2,109,96.5,93
9/2/1985,81.7,105.8,94.7,92
9/3/1985,78.9,104,94.1,91
9/4/1985,84.2,104,93.9,91
9/5/1985,77.6,105.8,93.9,92
